TimeStamp,UsedNotebook,ModelName,Metric,Value
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Macro_BalancedAccuracy,0.7868031528059136
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Macro_Precision,0.7886661494138805
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Macro_Recall,0.7868031528059136
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Macro_F1-Score,0.7876135900448367
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,AreaUnderTheCurve,0.8662627059392983
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Micro_Precision_Crit,0.8067940552016986
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Micro_Recall_Crit,0.824295010845987
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Micro_F1_Crit,0.8154506437768241
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Micro_Precision_UnCrit,0.7705382436260623
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Micro_Recall_UnCrit,0.7493112947658402
2026-06-10 16:46:05.071903,1-TransformerComparison.ipynb,MoritzLaurer/DeBERTa-v3-xsmall-mnli-fever-anli-ling-binary,Micro_F1_UnCrit,0.7597765363128491
